complaint_id,original_id,complaint_text,category,department,status,customer_id,date_received,date_resolved,created_at,complaint_text_clean,resolution_time_hours,vader_label,vader_score,transformer_label,transformer_score,sentiment_label,sentiment_score,sentiment_model_used,predicted_category,category_confidence,final_category,complaint_hour,complaint_day_of_week,complaint_month,complaint_year
82,82,The road near the facility is damaged and causing accidents.,Infrastructure,Maintenance,Closed,CUST2729,2025-07-11 12:00:00,2025-07-23 15:25:32,2026-07-23 20:15:32,road near facility damaged causing accidents,291.42555555555555,Negative,-0.6369,Negative,-0.9993550181388856,Negative,-0.9993550181388856,transformer,Infrastructure,1.0,Infrastructure,12,Friday,July,2025
83,83,The employee refused to help and was arguing instead of assisting.,Staff Behavior,Customer Support,Closed,CUST9548,2025-08-27 09:29:00,2025-08-31 07:08:20,2026-07-23 20:15:32,employee refused help arguing instead assisting,93.65555555555557,Negative,-0.3612,Negative,-0.9993220567703248,Negative,-0.9993220567703248,transformer,Staff Behavior,1.0,Staff Behavior,9,Wednesday,August,2025
84,84,"The new online system has made things much easier, well done.",Appreciation,Customer Support,Resolved,CUST5397,2025-08-18 15:49:00,2025-08-20 05:17:00,2026-07-23 20:15:32,new online system made things much easier well done,37.46666666666667,Positive,0.5994,Positive,0.9995688796043396,Positive,0.9995688796043396,transformer,Appreciation,1.0,Appreciation,15,Monday,August,2025
85,85,No technician has visited despite multiple requests.,,Operations,Closed,CUST8613,2025-10-03 14:17:00,2025-10-05 18:59:40,2026-07-23 20:15:32,technician visited despite multiple requests,52.71111111111111,Negative,-0.296,Negative,-0.982450783252716,Negative,-0.982450783252716,transformer,Service Delay,0.9333926417018912,Service Delay,14,Friday,October,2025
86,86,Very unprofessional behavior from the officer on duty.,Staff Behavior,Customer Support,In Progress,CUST6813,2025-05-16 13:54:00,,2026-07-23 20:15:32,unprofessional behavior officer duty,,Negative,-0.5563,Negative,-0.9969633221626282,Negative,-0.9969633221626282,transformer,Staff Behavior,1.0,Staff Behavior,13,Friday,May,2025
87,87,I witnessed a near-accident due to lack of proper signage.,Safety Concern,Security,Closed,CUST9464,2025-05-20 07:44:00,2025-05-23 07:58:11,2026-07-23 20:15:32,witnessed near accident due lack proper signage,72.23638888888888,Negative,-0.3182,Negative,-0.9997788071632384,Negative,-0.9997788071632384,transformer,Safety Concern,1.0,Safety Concern,7,Tuesday,May,2025
88,88,I want to thank the team for resolving my issue so quickly.,,Customer Support,Resolved,CUST8800,2025-04-14 09:31:00,2025-04-15 18:22:44,2026-07-23 20:15:32,want thank team resolving issue quickly,32.86222222222222,Positive,0.6597,Positive,0.9981899857521056,Positive,0.9981899857521056,transformer,Appreciation,0.8944524369271923,Appreciation,9,Monday,April,2025
89,89,Poor maintenance of the facility is causing repeated problems.,Infrastructure,Maintenance,In Progress,CUST4986,2025-06-01 06:05:00,,2026-07-23 20:15:32,poor maintenance facility causing repeated problems,,Negative,-0.7003,Negative,-0.9997307658195496,Negative,-0.9997307658195496,transformer,Infrastructure,1.0,Infrastructure,6,Sunday,June,2025
90,90,Staff keep telling me to wait but nothing happens.,Service Delay,Operations,In Progress,CUST6419,2025-06-18 14:33:00,,2026-07-23 20:15:32,staff keep telling wait nothing happens,,Neutral,0.0,Negative,-0.9984003901481628,Negative,-0.9984003901481628,transformer,Service Delay,1.0,Service Delay,14,Wednesday,June,2025
91,91,I have been waiting since last month for this issue to be fixed.,,Operations,Open,CUST2958,2025-05-09 15:14:00,,2026-07-23 20:15:32,waiting since last month issue fixed,,Neutral,0.0,Negative,-0.9983676075935364,Negative,-0.9983676075935364,transformer,Service Delay,0.9151028386070666,Service Delay,15,Friday,May,2025
92,92,No safety measures are in place despite previous warnings.,Safety Concern,Security,In Progress,CUST9595,2025-03-24 02:30:00,,2026-07-23 20:15:32,safety measures place despite previous warnings,,Negative,-0.1139,Negative,-0.998145341873169,Negative,-0.998145341873169,transformer,Safety Concern,1.0,Safety Concern,2,Monday,March,2025
93,93,The road near the facility is damaged and causing accidents.,,Maintenance,Resolved,CUST9751,2025-10-10 13:14:00,2025-10-21 01:09:36,2026-07-23 20:15:32,road near facility damaged causing accidents,251.92666666666668,Negative,-0.6369,Negative,-0.9993550181388856,Negative,-0.9993550181388856,transformer,Infrastructure,0.900813556154854,Infrastructure,13,Friday,October,2025
94,94,I was overcharged on my last bill and no one is responding.,,Billing,Closed,CUST9042,2025-12-18 09:18:00,2025-12-19 09:49:14,2026-07-23 20:15:32,overcharged last bill one responding,24.52055555555556,Negative,-0.296,Negative,-0.99962055683136,Negative,-0.99962055683136,transformer,Billing Issue,0.9489422827244268,Billing Issue,9,Thursday,December,2025
95,95,I was overcharged on my last bill and no one is responding.,,Billing,Resolved,CUST1841,2025-07-16 15:30:00,2025-07-19 03:24:52,2026-07-23 20:15:32,overcharged last bill one responding,59.91444444444444,Negative,-0.296,Negative,-0.99962055683136,Negative,-0.99962055683136,transformer,Billing Issue,0.9489422827244268,Billing Issue,15,Wednesday,July,2025
96,96,I have been waiting since last month for this issue to be fixed.,Service Delay,Operations,Resolved,CUST1878,2025-02-03 08:25:00,2025-02-08 00:41:30,2026-07-23 20:15:32,waiting since last month issue fixed,112.275,Neutral,0.0,Negative,-0.9983676075935364,Negative,-0.9983676075935364,transformer,Service Delay,1.0,Service Delay,8,Monday,February,2025
97,97,The online payment portal charged me twice for the same bill.,Billing Issue,Billing,Open,CUST4697,2025-12-03 10:15:00,,2026-07-23 20:15:32,online payment portal charged twice bill,,Negative,-0.2023,Negative,-0.9943894743919371,Negative,-0.9943894743919371,transformer,Billing Issue,1.0,Billing Issue,10,Wednesday,December,2025
98,98,Security personnel are not checking IDs properly at the gate.,Safety Concern,Security,Closed,CUST6003,2025-06-15 08:19:00,2025-06-20 07:36:11,2026-07-23 20:15:32,security personnel checking ids properly gate,119.2863888888889,Positive,0.34,Negative,-0.9997747540473938,Negative,-0.9997747540473938,transformer,Safety Concern,1.0,Safety Concern,8,Sunday,June,2025
99,99,The staff at the counter was extremely rude to me today.,,Customer Support,Closed,CUST4457,2025-08-24 16:06:00,2025-08-26 04:39:03,2026-07-23 20:15:32,staff counter extremely rude today,36.55083333333334,Negative,-0.5095,Negative,-0.9993046522140504,Negative,-0.9993046522140504,transformer,Staff Behavior,0.8855267427573018,Staff Behavior,16,Sunday,August,2025
100,100,It has been three weeks and my complaint is still not resolved.,,Operations,Open,CUST8381,2025-03-06 13:35:00,,2026-07-23 20:15:32,three weeks complaint still resolved,,Negative,-0.4055,Negative,-0.9996131062507628,Negative,-0.9996131062507628,transformer,Service Delay,0.9265471594360284,Service Delay,13,Thursday,March,2025
101,101,Poor maintenance of the facility is causing repeated problems.,Infrastructure,Maintenance,Closed,CUST8438,2025-05-08 13:18:00,2025-05-15 19:20:26,2026-07-23 20:15:32,poor maintenance facility causing repeated problems,174.04055555555556,Negative,-0.7003,Negative,-0.9997307658195496,Negative,-0.9997307658195496,transformer,Infrastructure,1.0,Infrastructure,13,Thursday,May,2025
102,102,My bill amount doubled this month without any explanation.,Billing Issue,Billing,Resolved,CUST4241,2025-12-26 18:50:00,2025-12-28 14:52:50,2026-07-23 20:15:32,bill amount doubled month without explanation,44.047222222222224,Neutral,0.0,Negative,-0.9965940117836,Negative,-0.9965940117836,transformer,Billing Issue,1.0,Billing Issue,18,Friday,December,2025
103,103,The staff member was polite and handled my issue very well.,,Customer Support,In Progress,CUST1977,2025-04-05 18:58:00,,2026-07-23 20:15:32,staff member polite handled issue well,,Positive,0.3384,Positive,0.9998146891593932,Positive,0.9998146891593932,transformer,Staff Behavior,0.9081754283449764,Staff Behavior,18,Saturday,April,2025
104,104,"There is a billing error, I already paid but it still shows unpaid.",Billing Issue,Billing,Closed,CUST8679,2025-08-27 14:36:00,2025-08-28 14:51:01,2026-07-23 20:15:32,billing error already paid still shows unpaid,24.25027777777778,Negative,-0.2144,Negative,-0.9994487166404724,Negative,-0.9994487166404724,transformer,Billing Issue,1.0,Billing Issue,14,Wednesday,August,2025
105,105,Poor maintenance of the facility is causing repeated problems.,,Maintenance,Resolved,CUST1653,2025-12-17 15:34:00,2025-12-21 13:55:48,2026-07-23 20:15:32,poor maintenance facility causing repeated problems,94.36333333333332,Negative,-0.7003,Negative,-0.9997307658195496,Negative,-0.9997307658195496,transformer,Infrastructure,0.9020183444644632,Infrastructure,15,Wednesday,December,2025
106,106,There is clear favoritism and under-the-table dealing happening.,Corruption/Bribery,Administration,Open,CUST1339,2025-05-09 18:01:00,,2026-07-23 20:15:32,clear favoritism table dealing happening,,Positive,0.5106,Positive,0.993443727493286,Positive,0.993443727493286,transformer,Corruption/Bribery,1.0,Corruption/Bribery,18,Friday,May,2025
107,107,"The new online system has made things much easier, well done.",Appreciation,Customer Support,In Progress,CUST8245,2025-07-25 18:48:00,,2026-07-23 20:15:32,new online system made things much easier well done,,Positive,0.5994,Positive,0.9995688796043396,Positive,0.9995688796043396,transformer,Appreciation,1.0,Appreciation,18,Friday,July,2025
108,108,"Excellent service today, very satisfied with the response.",Appreciation,Customer Support,Closed,CUST8700,2025-12-14 16:40:00,2025-12-15 10:08:18,2026-07-23 20:15:32,excellent service today satisfied response,17.471666666666668,Positive,0.7778,Positive,0.9998507499694824,Positive,0.9998507499694824,transformer,Appreciation,1.0,Appreciation,16,Sunday,December,2025
109,109,The response time for service requests is unacceptably slow.,Service Delay,Operations,In Progress,CUST9117,2025-05-04 08:54:00,,2026-07-23 20:15:32,response time service requests unacceptably slow,,Neutral,0.0,Negative,-0.9997486472129822,Negative,-0.9997486472129822,transformer,Service Delay,1.0,Service Delay,8,Sunday,May,2025
110,110,I have been waiting since last month for this issue to be fixed.,,Operations,Resolved,CUST6296,2025-10-18 18:02:00,2025-10-24 05:10:53,2026-07-23 20:15:32,waiting since last month issue fixed,131.14805555555554,Neutral,0.0,Negative,-0.9983676075935364,Negative,-0.9983676075935364,transformer,Service Delay,0.9151028386070666,Service Delay,18,Saturday,October,2025
111,111,Why is the late fee applied when I paid on time?,Billing Issue,Billing,Closed,CUST7770,2025-11-27 14:00:00,2025-11-29 17:21:24,2026-07-23 20:15:32,late fee applied paid time,51.35666666666667,Neutral,0.0,Negative,-0.9993433356285096,Negative,-0.9993433356285096,transformer,Billing Issue,1.0,Billing Issue,14,Thursday,November,2025
112,112,The online payment portal charged me twice for the same bill.,Billing Issue,Billing,Resolved,CUST4335,2025-06-25 15:31:00,2025-06-26 16:09:10,2026-07-23 20:15:32,online payment portal charged twice bill,24.63611111111112,Negative,-0.2023,Negative,-0.9943894743919371,Negative,-0.9943894743919371,transformer,Billing Issue,1.0,Billing Issue,15,Wednesday,June,2025
113,113,No technician has visited despite multiple requests.,,Operations,Closed,CUST4920,2025-12-15 14:56:00,2025-12-22 02:11:21,2026-07-23 20:15:32,technician visited despite multiple requests,155.25583333333333,Negative,-0.296,Negative,-0.982450783252716,Negative,-0.982450783252716,transformer,Service Delay,0.9333926417018912,Service Delay,14,Monday,December,2025
114,114,The equipment at the site is old and frequently malfunctions.,Infrastructure,Maintenance,Open,CUST2858,2025-07-18 09:26:00,,2026-07-23 20:15:32,equipment site old frequently malfunctions,,Neutral,0.0,Negative,-0.9997950196266174,Negative,-0.9997950196266174,transformer,Infrastructure,1.0,Infrastructure,9,Friday,July,2025
115,115,The staff at the counter was extremely rude to me today.,,Customer Support,Closed,CUST5479,2025-08-05 10:31:00,2025-08-07 07:01:37,2026-07-23 20:15:32,staff counter extremely rude today,44.51027777777778,Negative,-0.5095,Negative,-0.9993046522140504,Negative,-0.9993046522140504,transformer,Staff Behavior,0.8855267427573018,Staff Behavior,10,Tuesday,August,2025
116,116,I have been waiting since last month for this issue to be fixed.,Service Delay,Operations,Resolved,CUST9327,2025-12-08 16:29:00,2025-12-15 14:43:31,2026-07-23 20:15:32,waiting since last month issue fixed,166.24194444444444,Neutral,0.0,Negative,-0.9983676075935364,Negative,-0.9983676075935364,transformer,Service Delay,1.0,Service Delay,16,Monday,December,2025
117,117,No safety measures are in place despite previous warnings.,Safety Concern,Security,Closed,CUST9318,2025-11-09 14:49:00,2025-11-13 23:40:36,2026-07-23 20:15:32,safety measures place despite previous warnings,104.86,Negative,-0.1139,Negative,-0.998145341873169,Negative,-0.998145341873169,transformer,Safety Concern,1.0,Safety Concern,14,Sunday,November,2025
118,118,It has been three weeks and my complaint is still not resolved.,Service Delay,Operations,Resolved,CUST9022,2025-05-10 13:53:00,2025-05-15 02:06:16,2026-07-23 20:15:32,three weeks complaint still resolved,108.22111111111111,Negative,-0.4055,Negative,-0.9996131062507628,Negative,-0.9996131062507628,transformer,Service Delay,1.0,Service Delay,13,Saturday,May,2025
119,119,An official demanded a bribe before processing my documents.,Corruption/Bribery,Administration,Resolved,CUST8460,2025-07-12 10:21:00,2025-07-16 19:07:32,2026-07-23 20:15:32,official demanded bribe processing documents,104.77555555555556,Negative,-0.4019,Negative,-0.999240517616272,Negative,-0.999240517616272,transformer,Corruption/Bribery,1.0,Corruption/Bribery,10,Saturday,July,2025
120,120,"Excellent service today, very satisfied with the response.",Appreciation,Customer Support,Resolved,CUST7730,2025-12-08 09:36:00,2025-12-09 08:51:35,2026-07-23 20:15:32,excellent service today satisfied response,23.259722222222223,Positive,0.7778,Positive,0.9998507499694824,Positive,0.9998507499694824,transformer,Appreciation,1.0,Appreciation,9,Monday,December,2025
121,121,Why is the late fee applied when I paid on time?,Billing Issue,Billing,Resolved,CUST3492,2025-08-26 18:24:00,2025-08-29 00:57:00,2026-07-23 20:15:32,late fee applied paid time,54.55,Neutral,0.0,Negative,-0.9993433356285096,Negative,-0.9993433356285096,transformer,Billing Issue,1.0,Billing Issue,18,Tuesday,August,2025
122,122,The staff at the counter was extremely rude to me today.,Staff Behavior,Customer Support,Closed,CUST8213,2025-03-19 14:21:00,2025-03-22 14:43:28,2026-07-23 20:15:32,staff counter extremely rude today,72.37444444444445,Negative,-0.5095,Negative,-0.9993046522140504,Negative,-0.9993046522140504,transformer,Staff Behavior,1.0,Staff Behavior,14,Wednesday,March,2025
123,123,Why is the late fee applied when I paid on time?,Billing Issue,Billing,Closed,CUST2225,2025-01-05 14:26:00,2025-01-08 18:20:28,2026-07-23 20:15:32,late fee applied paid time,75.90777777777778,Neutral,0.0,Negative,-0.9993433356285096,Negative,-0.9993433356285096,transformer,Billing Issue,1.0,Billing Issue,14,Sunday,January,2025
124,124,The employee refused to help and was arguing instead of assisting.,Staff Behavior,Customer Support,Resolved,UNKNOWN,2025-05-23 12:25:00,2025-05-27 06:26:09,2026-07-23 20:15:32,employee refused help arguing instead assisting,90.01916666666666,Negative,-0.3612,Negative,-0.9993220567703248,Negative,-0.9993220567703248,transformer,Staff Behavior,1.0,Staff Behavior,12,Friday,May,2025
125,125,The response time for service requests is unacceptably slow.,,Operations,Closed,CUST2121,2025-08-25 10:31:00,2025-08-28 17:22:23,2026-07-23 20:15:32,response time service requests unacceptably slow,78.85638888888889,Neutral,0.0,Negative,-0.9997486472129822,Negative,-0.9997486472129822,transformer,Service Delay,0.9165667394063344,Service Delay,10,Monday,August,2025
